"Company name","ASX code","GICS industry group","Price","High","Low","Change","Volume"
"KAILI RESOURCES LIMITED","KLR","Energy",,"0.0380","0.0340","-0.0036","60000"
"KAIRIKI ENERGY LIMITED","KIK","Energy",,"","","",""
"KAIROS MINERALS LIMITED","KAI","Materials","0.0590","0.0590","0.0570","0.0021","1556052"
"KALAMAZOO RESOURCES LIMITED","KZR","Materials","0.1700","0.1700","0.1700","-0.0049","76800"
"KALINA POWER LIMITED","KPO","Utilities","0.0550","0.0550","0.0550","0.0000","30000"
"KALIUM LAKES LIMITED","KLL","Materials","0.5100","0.5100","0.5100","0.0102","32915"
"KALNORTH GOLD MINES LIMITED","KGM","Materials","0.0110","0.0110","0.0110","0.0000","100000"
"KANGAROO ISLAND PLANTATION TIMBERS LTD","KPT","Materials","2.2100","2.2100","2.2100","-0.0296","5386"
"KANGAROO RESOURCES LIMITED","KRL","Materials",,"0.0280","0.0280","0.0000","47113"
"KAROON GAS AUSTRALIA LIMITED","KAR","Energy","1.2400","1.2450","1.2350","-0.0050","38742"
"KASBAH RESOURCES LIMITED","KAS","Materials","0.0130","0.0130","0.0120","0.0000","139891"
"KATANA CAPITAL LIMITED","KAT","Not Applic","0.7250","0.7250","0.7250","0.0050","11500"
"KATHMANDU HOLDINGS LIMITED","KMD","Retailing","2.1900","2.1900","2.1600","0.0050","15310"
"KAZAKHSTAN POTASH CORPORATION LIMITED","KPC","Materials","0.0290","0.0290","0.0290","0.0000","3500"
"KBL MINING LIMITED","KBL","Materials",,"","","",""
"KELLY PARTNERS GROUP HOLDINGS LIMITED","KPG","Commercial & Professional Services","1.6500","1.6500","1.6500","0.0101","3000"
"KEY PETROLEUM LIMITED","KEY","Energy","0.0070","0.0070","0.0070","-0.0009","607813"
"KEYBRIDGE CAPITAL LIMITED","KBC","Diversified Financials","0.1050","0.1050","0.1050","-0.0048","150000"
"KFW","KFW","Not Applic",,"","","",""
"KGL RESOURCES LIMITED","KGL","Materials","0.3400","0.3500","0.3400","0.0103","54960"
"KIBARAN RESOURCES LIMITED","KNL","Materials","0.1800","0.1800","0.1800","0.0051","881"
"KIDMAN RESOURCES LIMITED","KDR","Materials","1.1600","1.1650","1.1500","-0.0099","471015"
"KIN MINING NL","KIN","Materials","0.2750","0.2750","0.2750","0.0051","2000"
"KINA PETROLEUM LIMITED","KPL","Energy","0.0880","0.0880","0.0880","0.0000","105700"
"KINA SECURITIES LIMITED","KSL","Diversified Financials","0.8350","0.8400","0.8350","-0.0050","6408"
"KINETIKO ENERGY LTD","KKO","Energy","0.0190","0.0200","0.0190","0.0000","107040"
"KING ISLAND SCHEELITE LIMITED","KIS","Materials","0.0410","0.0410","0.0410","0.0010","5682"
"KING RIVER COPPER LIMITED","KRC","Materials","0.0080","0.0080","0.0080","0.0000","1173997"
"KINGFISHER TRUST 2016-1","KIG","Not Applic",,"","","",""
"KINGFORM HEALTH HOMETEXTILE GROUP LIMITED","KFG","Consumer Durables & Apparel",,"","","",""
"KINGSGATE CONSOLIDATED LIMITED.","KCN","Materials","0.2900","0.2900","0.2850","0.0000","18223"
"KINGSLAND GLOBAL LTD","KLO","Real Estate",,"0.1500","0.1500","-0.0048","20000"
"KINGSROSE MINING LIMITED","KRM","Materials",,"","","",""
"KINGSTON RESOURCES LIMITED","KSN","Materials","0.0160","0.0160","0.0160","0.0011","1000000"
"KIP MCGRATH EDUCATION CENTRES LIMITED","KME","Consumer Services","0.5000","0.5050","0.5000","-0.0050","15296"
"KNEOMEDIA LIMITED","KNM","Software & Services","0.0520","0.0520","0.0520","0.0000","134616"
"KNOSYS LIMITED","KNO","Software & Services","0.0600","0.0600","0.0600","-0.0010","32832"
"KOGAN.COM LTD","KGN","Retailing","4.5900","4.5900","4.4800","0.1336","70767"
"KOGI IRON LIMITED","KFE","Materials","0.0310","0.0310","0.0310","0.0000","62000"
"KOLLAKORN CORPORATION LIMITED","KKL","Technology Hardware & Equipment","0.0590","0.0590","0.0580","0.0043","36431"
"KONEKT LIMITED","KKT","Health Care Equipment & Services","0.4950","0.4950","0.4950","0.0000","20000"
"KOON HOLDINGS LIMITED","KNH","Capital Goods",,"","","",""
"KORAB RESOURCES LIMITED","KOR","Materials","0.0210","0.0210","0.0210","0.0000","200000"
"KORE POTASH LIMITED","K2P","Materials","0.1450","0.1450","0.1450","-0.0048","35"
"KOREA SOUTH-EAST POWER CO LTD","KOP","Not Applic",,"","","",""
"KORVEST LTD","KOV","Capital Goods","2.2000","2.2500","2.2000","-0.0488","7842"
"KRAKATOA RESOURCES LIMITED","KTA","Materials","0.0450","0.0450","0.0450","0.0000","30000"
"KRESTA HOLDINGS LIMITED","KRS","Consumer Durables & Apparel",,"0.0720","0.0720","0.0000","2000"
"KULA GOLD LIMITED","KGD","Materials","0.0260","0.0260","0.0250","0.0000","500000"
"KYCKR LIMITED","KYK","Software & Services","0.2000","0.2000","0.2000","0.0000","3073"
"LACHLAN STAR LIMITED","LSA","Materials",,"","","",""
"LACONIA RESOURCES LIMITED","LCR","Materials","0.0240","0.0240","0.0230","-0.0010","1620000"
"LAKE RESOURCES N.L.","LKE","Materials","0.0720","0.0720","0.0710","0.0021","407070"
"LAKES OIL NL","LKO","Energy","0.0020","0.0020","0.0020","0.0000","146001"
"LAND & HOMES GROUP LIMITED","LHM","Real Estate","0.0300","0.0300","0.0300","-0.0010","813"
"LANDMARK WHITE LIMITED","LMW","Real Estate","0.6800","0.6800","0.6800","0.0101","6555"
"LANEWAY RESOURCES LTD","LNY","Materials","0.0030","0.0030","0.0030","0.0000","150000"
"LANKA GRAPHITE LIMITED","LGR","Not Applic","0.0430","0.0430","0.0430","0.0000","10000"
"LANTERN HOTEL GROUP","LTN","Real Estate",,"","","",""
"LARAMIDE RESOURCES LTD","LAM","Energy",,"","","",""
"LASERBOND LIMITED","LBL","Capital Goods","0.1500","0.1500","0.1500","0.0000","11425"
"LATAM AUTOS LIMITED","LAA","Software & Services","0.1000","0.1000","0.1000","0.0000","204325"
"LATIN RESOURCES LIMITED","LRS","Materials","0.0040","0.0040","0.0040","0.0000","150000"
"LATITUDE AUSTRALIA CREDIT CARD LOAN NOTE TRUST","LCN","Not Applic",,"","","",""
"LATITUDE CONSOLIDATED LIMITED","LCD","Materials","0.0130","0.0140","0.0130","0.0000","199700"
"LATROBE MAGNESIUM LIMITED","LMG","Materials","0.0150","0.0150","0.0150","0.0000","6436"
"LAWSON GOLD LIMITED","LSN","Materials","0.0800","0.0800","0.0800","0.0000","30000"
"LBT INNOVATIONS LIMITED","LBT","Health Care Equipment & Services","0.3000","0.3000","0.2900","-0.0143","16300"
"LEAF RESOURCES LTD","LER","Materials","0.0790","0.0790","0.0790","-0.0020","5000"
"LEFROY EXPLORATION LIMITED","LEX","Materials","0.1300","0.1300","0.1300","0.0000","4000"
"LEGACY IRON ORE LIMITED","LCY","Materials","0.0040","0.0040","0.0040","0.0000","200000"
"LEGEND CORPORATION LIMITED","LGD","Capital Goods","0.1950","0.1950","0.1950","0.0000","140882"
"LEGEND MINING LIMITED","LEG","Materials","0.0100","0.0100","0.0100","0.0000","3000"
"LEIGH CREEK ENERGY LIMITED","LCK","Energy","0.1300","0.1300","0.1300","0.0000","5824"
"LENDLEASE GROUP","LLC","Real Estate","18.3700","18.4300","18.3400","-0.0698","254690"
"LEPIDICO LTD","LPD","Materials","0.0120","0.0120","0.0120","0.0000","465189"
"LIFE CORPORATION LTD","LFC","Consumer Services",,"0.0020","0.0020","0.0000","834"
"LIFEHEALTHCARE GROUP LIMITED","LHC","Health Care Equipment & Services","2.1200","2.1300","2.1200","0.0305","43191"
"LIFESPOT HEALTH LTD","LSH","Health Care Equipment & Services","0.1100","0.1250","0.1100","-0.0132","160286"
"LIFESTYLE COMMUNITIES LIMITED","LIC","Real Estate","4.4000","4.4000","4.3500","0.0000","15007"
"LINCOLN MINERALS LIMITED","LML","Materials","0.0410","0.0410","0.0410","0.0010","16085"
"LINDIAN RESOURCES LIMITED","LIN","Materials","0.0200","0.0200","0.0200","0.0000","229876"
"LINDSAY AUSTRALIA LIMITED","LAU","Transportation","0.3900","0.3900","0.3900","0.0000","25630"
"LINIUS TECHNOLOGIES LIMITED","LNU","Materials","0.0500","0.0500","0.0500","0.0000","134781"
"LINK ADMINISTRATION HOLDINGS LIMITED","LNK","Software & Services","7.5200","7.5500","7.5000","-0.0399","185059"
"LION ENERGY LIMITED","LIO","Energy","0.0500","0.0500","0.0500","0.0055","6250"
"LION ONE METALS LIMITED","LLO","Materials",,"","","",""
"LION SELECTION GROUP LIMITED.","LSX","Diversified Financials","0.3900","0.3900","0.3900","0.0000","7788"
"LIONHUB GROUP LIMITED","LHB","Real Estate","0.0860","0.0860","0.0860","0.0000","52500"
"LIONTOWN RESOURCES LIMITED","LTR","Materials","0.0090","0.0090","0.0090","0.0000","714727"
"LIQUEFIED NATURAL GAS LIMITED","LNG","Energy","0.4400","0.4500","0.4350","0.0030","166406"
"LITHIUM AUSTRALIA NL","LIT","Materials","0.1450","0.1450","0.1450","-0.0048","1152471"
"LITHIUM CONSOLIDATED MINERAL EXPLORATION LIMITED","LI3","Materials","0.1050","0.1050","0.1050","-0.0091","15000"
"LITHIUM POWER INTERNATIONAL LIMITED","LPI","Materials","0.4750","0.4800","0.4750","-0.0049","63046"
"LITIGATION CAPITAL MANAGEMENT LIMITED","LCA","Diversified Financials",,"","","",""
"LIVEHIRE LIMITED","LVH","Software & Services","0.9400","0.9500","0.9300","0.0000","48053"
"LIVETILES LIMITED","LVT","Software & Services","0.2350","0.2350","0.2350","0.0000","5051"
"LIVING CELL TECHNOLOGIES LIMITED","LCT","Pharmaceuticals, Biotechnology & Life Sciences","0.2050","0.2100","0.2050","-0.0095","235513"
"LOCALITY PLANNING ENERGY HOLDINGS LIMITED","LPE","Utilities","0.0260","0.0260","0.0260","0.0000","19007"
"LODESTAR MINERALS LIMITED","LSR","Materials","0.0120","0.0120","0.0120","0.0000","2961466"
"LOGICAMMS LIMITED","LCM","Capital Goods","0.3000","0.3000","0.3000","-0.0273","1460"
"LONDON CITY EQUITIES LIMITED","LCE","Diversified Financials",,"0.3600","0.3600","0.0103","10700"
"LONGFORD RESOURCES LIMITED","LFR","Materials","0.1100","0.1150","0.1100","0.0052","389303"
"LONGREACH OIL LIMITED","LGO","Energy",,"","","",""
"LOVE GROUP GLOBAL LTD","LVE","Software & Services","0.1400","0.1400","0.1400","-0.0280","8000"
"LOVISA HOLDINGS LIMITED","LOV","Retailing","5.2500","5.2500","5.2100","0.0000","8688"
"LUCAPA DIAMOND COMPANY LIMITED","LOM","Materials","0.2600","0.2600","0.2600","0.0000","131410"
"LUIRI GOLD LIMITED","LGM","Materials",,"","","",""
"LWP TECHNOLOGIES LIMITED","LWP","Energy",,"0.0010","0.0010","0.0000","520000"
"LYCOPODIUM LIMITED","LYL","Capital Goods","4.5000","4.5000","4.5000","0.0203","3402"
"LYNAS CORPORATION LIMITED","LYC","Materials","0.2250","0.2270","0.2220","0.0030","6889327"
"MACA LIMITED","MLD","Materials","2.2450","2.2800","2.2400","-0.0099","38875"
"MACARTHUR AUSTRALIA LIMITED","MMM","Class Pend",,"","","",""
"MACH7 TECHNOLOGIES LIMITED","M7T","Health Care Equipment & Services","0.1600","0.1600","0.1600","0.0000","10000"
"MACMAHON HOLDINGS LIMITED","MAH","Capital Goods","0.2420","0.2450","0.2420","-0.0030","953082"
"MACPHERSONS RESOURCES LIMITED","MRP","Materials","0.1350","0.1350","0.1350","0.0052","184616"
"MACQUARIE ATLAS ROADS GROUP","MQA","Transportation","5.4200","5.4500","5.4200","-0.0347","301199"
"MACQUARIE BANK LIMITED","MBL","Not Applic",,"","","",""
"MACQUARIE GROUP LIMITED","MQG","Diversified Financials","92.3100","92.5400","92.2700","-0.3415","68778"
"MACQUARIE MEDIA LIMITED","MRN","Media","1.1500","1.1500","1.1500","0.0000","3210"
"MACQUARIE TELECOM GROUP LIMITED","MAQ","Telecommunication Services","13.9300","14.2400","13.9300","-0.3134","228"
"MAGELLAN FINANCIAL GROUP LIMITED","MFG","Diversified Financials","25.0300","25.0800","24.9100","-0.1001","131756"
"MAGMATIC RESOURCES LIMITED","MAG","Materials","0.1350","0.1350","0.1350","-0.0048","4475"
"MAGNETIC RESOURCES NL","MAU","Materials","0.2500","0.2500","0.2400","0.0000","8611"
"MAGNETITE MINES LIMITED.","MGT","Materials","0.0290","0.0290","0.0290","0.0010","200000"
"MAGNIS RESOURCES LIMITED.","MNS","Materials","0.5300","0.5350","0.5200","0.0000","71596"
"MAGNUM GAS & POWER LIMITED","MPE","Energy","0.0020","0.0020","0.0020","0.0000","3000000"
"MAGNUM MINING AND EXPLORATION LIMITED","MGU","Materials","0.0680","0.0680","0.0680","0.0117","4110"
"MAGONTEC LIMITED","MGL","Materials","0.0380","0.0380","0.0380","-0.0028","640"
"MAINSTREAMBPO LIMITED","MAI","Diversified Financials","0.5000","0.5000","0.5000","0.0134","2357"
"MAJESTIC HORIZON HOLDINGS LTD","MHH","Class Pend",,"","","",""
"MALACHITE RESOURCES LIMITED","MAR","Materials","0.0060","0.0060","0.0060","0.0000","250000"
"MANAGED ACCOUNTS HOLDINGS LIMITED","MGP","Diversified Financials","0.3100","0.3100","0.3100","0.0000","313276"
"MANALTO LIMITED","MTL","Software & Services",,"0.0100","0.0100","0.0000","100000"
"MANAS RESOURCES LIMITED","MSR","Materials","0.0030","0.0030","0.0030","0.0000","5000000"
"MANDALONG RESOURCES LIMITED","MDD","Materials",,"","","",""
"MANHATTAN CORPORATION LIMITED","MHC","Energy",,"0.0400","0.0400","-0.0044","200000"
"MANTLE MINING CORPORATION LIMITED","MNM","Materials","0.0090","0.0090","0.0090","0.0000","178032"
"MANTRA GROUP LIMITED","MTR","Consumer Services","3.8100","3.8150","3.8000","0.0000","959974"
"MANUKA RESOURCES LTD","MKR","Class Pend",,"","","",""
"MARENICA ENERGY LTD","MEY","Energy","0.1050","0.1050","0.1050","0.0000","31531"
"MARETERRAM LIMITED","MTM","Capital Goods","0.3000","0.3000","0.3000","0.0000","10000"
"MARINDI METALS LIMITED","MZN","Materials","0.0100","0.0110","0.0100","-0.0009","50011"
"MARINER CORPORATION LIMITED","MCX","Diversified Financials",,"0.0670","0.0670","0.0010","4000"
"MARMOTA LIMITED","MEU","Energy","0.0160","0.0160","0.0160","0.0011","62844"
"MARQUEE RESOURCES LIMITED","MQR","Materials","0.1500","0.1550","0.1500","-0.0048","62000"
"MARTIN AIRCRAFT COMPANY LIMITED","MJP","Capital Goods","0.0620","0.0620","0.0600","-0.0010","187000"
"MASTERMYNE GROUP LIMITED","MYE","Materials","0.7000","0.7000","0.7000","0.0000","972"
"MATADOR MINING LIMITED","MZZ","Materials","0.2350","0.2350","0.2350","0.0000","10000"
"MATRIX COMPOSITES & ENGINEERING LIMITED","MCE","Energy","0.5100","0.5200","0.5100","0.0000","647"
"MATSA RESOURCES LIMITED","MAT","Materials","0.2200","0.2200","0.2200","0.0000","345"
"MAXIMUS RESOURCES LIMITED","MXR","Materials","0.0010","0.0010","0.0010","0.0000","50000"
"MAXITRANS INDUSTRIES LIMITED","MXI","Capital Goods","0.6900","0.6900","0.6850","-0.0050","20367"
"MAXSEC GROUP LIMITED","MSP","Technology Hardware & Equipment",,"","","",""
"MAYFIELD CHILDCARE LIMITED","MFD","Consumer Services","0.9500","0.9500","0.9500","-0.0291","12404"
"MAYNE PHARMA GROUP LIMITED","MYX","Pharmaceuticals, Biotechnology & Life Sciences","0.6700","0.6700","0.6650","0.0050","460629"
"MAYUR RESOURCES LIMITED","MRL","Class Pend",,"","","",""
"MCALEESE LIMITED","MCS","Transportation",,"","","",""
"MCGRATH LIMITED","MEA","Real Estate","0.5800","0.5800","0.5800","0.0000","7287"
"MCMILLAN SHAKESPEARE LIMITED","MMS","Commercial & Professional Services","14.7700","14.8400","14.7600","-0.0354","20178"
"MCPHERSON'S LIMITED","MCP","Consumer Durables & Apparel","1.4000","1.4000","1.3800","0.0358","6894"
"MCS SERVICES LIMITED","MSG","Commercial & Professional Services","0.0270","0.0270","0.0270","0.0000","9470"
"MEC RESOURCES LIMITED","MMR","Energy","0.0240","0.0240","0.0240","-0.0018","3600"
"MEDADVISOR LIMITED","MDR","Health Care Equipment & Services","0.0380","0.0380","0.0380","0.0010","35206"
"MEDALLION TRUST SERIES 2013-2","MBJ","Not Applic",,"","","",""
"MEDALLION TRUST SERIES 2014-1","MDZ","Not Applic",,"","","",""
"MEDALLION TRUST SERIES 2014-1P","MPZ","Not Applic",,"","","",""
"MEDALLION TRUST SERIES 2014-2","MZB","Not Applic",,"","","",""
"MEDALLION TRUST SERIES 2015-1","MZA","Not Applic",,"","","",""
"MEDALLION TRUST SERIES 2015-2","MZC","Not Applic",,"","","",""
"MEDALLION TRUST SERIES 2016-1","MZF","Not Applic",,"","","",""
"MEDALLION TRUST SERIES 2016-2","MZT","Not Applic",,"","","",""
"MEDALLION TRUST SERIES 2017-1","MZ1","Not Applic",,"","","",""
"MEDIBANK PRIVATE LIMITED","MPL","Insurance","2.9750","2.9900","2.9700","-0.0051","578651"
"MEDIBIO LIMITED","MEB","Pharmaceuticals, Biotechnology & Life Sciences","0.3970","0.4000","0.3900","-0.0030","77992"
"MEDICAL AUSTRALIA LIMITED","MLA","Health Care Equipment & Services","0.0830","0.0830","0.0830","0.0000","8400"
"MEDICAL DEVELOPMENTS INTERNATIONAL LIMITED","MVP","Pharmaceuticals, Biotechnology & Life Sciences","5.5400","5.5500","5.5400","0.0404","8357"
"MEDIGARD LIMITED","MGZ","Health Care Equipment & Services","0.0140","0.0140","0.0140","-0.0009","21392"
"MEDLAB CLINICAL LIMITED","MDC","Pharmaceuticals, Biotechnology & Life Sciences","0.7100","0.7100","0.7100","0.0000","2887"
"MEDUSA MINING LIMITED","MML","Materials","0.2950","0.3000","0.2950","0.0000","10366"
"MEGAPORT LIMITED","MP1","Software & Services","1.9550","2.0000","1.9500","-0.0246","13980"
"MEJORITY CAPITAL LIMITED","MJC","Diversified Financials","0.0150","0.0150","0.0140","0.0000","16513"
"MELBANA ENERGY LIMITED","MAY","Energy",,"","","",""
"MELBOURNE IT LIMITED","MLB","Software & Services","2.9900","3.0300","2.9800","0.0000","51418"
"MEMPHASYS LIMITED.","MEM","Pharmaceuticals, Biotechnology & Life Sciences","0.0020","0.0020","0.0020","-0.0007","10200"
"MERCANTILE INVESTMENT COMPANY LTD","MVT","Diversified Financials","0.1600","0.1600","0.1600","0.0000","31245"
"MERCHANT HOUSE INTERNATIONAL LIMITED","MHI","Consumer Durables & Apparel",,"0.1900","0.1900","0.0051","39500"
"MERCURY NZ LIMITED","MCY","Utilities",,"","","",""
"MERIDIAN ENERGY LIMITED","MEZ","Utilities",,"","","",""
"MERLIN DIAMONDS LIMITED","MED","Materials","0.0040","0.0040","0.0040","0.0000","300000"
"MESA MINERALS LIMITED","MAS","Materials",,"","","",""
"MESOBLAST LIMITED","MSB","Pharmaceuticals, Biotechnology & Life Sciences","1.6850","1.7450","1.6800","0.0152","333023"
"METAL BANK LIMITED","MBK","Materials","0.0230","0.0230","0.0230","0.0000","21740"
"METALICITY LIMITED","MCT","Materials","0.0490","0.0500","0.0490","0.0010","481255"
"METALLICA MINERALS LIMITED","MLM","Materials","0.0540","0.0540","0.0540","-0.0010","551147"
"METALLUM LIMITED","MNE","Materials","0.0320","0.0320","0.0320","0.0000","159716"
"METALS AUSTRALIA LTD","MLS","Materials","0.0050","0.0050","0.0050","0.0000","1139294"
"METALS X LIMITED","MLX","Materials","0.8020","0.8050","0.7950","-0.0050","325803"
"METALSTECH LIMITED","MTC","Materials","0.2000","0.2000","0.1900","0.0051","235835"
"METCASH LIMITED","MTS","Food & Staples Retailing","2.4700","2.4800","2.4600","-0.0049","510263"
"METEORIC RESOURCES NL","MEI","Materials","0.0700","0.0730","0.0700","-0.0019","1786227"
"METGASCO LIMITED","MEL","Energy","0.0500","0.0500","0.0500","0.0000","1762"
"METLIFECARE LIMITED","MEQ","Health Care Equipment & Services",,"","","",""
"METMINCO LIMITED","MNC","Materials","0.0450","0.0450","0.0450","0.0000","4883"
"METRO MINING LIMITED","MMI","Energy","0.1900","0.1900","0.1900","0.0000","321052"
"METRO PERFORMANCE GLASS LIMITED","MPP","Materials",,"","","",""
"MFF CAPITAL INVESTMENTS LIMITED","MFF","Diversified Financials","2.0000","2.0200","1.9950","0.0050","142936"
"MG UNIT TRUST","MGC","Food, Beverage & Tobacco","0.8600","0.8600","0.8500","-0.0020","112537"
"MGC PHARMACEUTICALS LTD","MXC","Pharmaceuticals, Biotechnology & Life Sciences","0.0420","0.0420","0.0420","0.0010","87741"
"MGM WIRELESS LIMITED","MWR","Software & Services","0.4850","0.4950","0.4850","0.0436","45705"
"MHM METALS LIMITED","MHM","Materials",,"","","",""
"MICHAEL HILL INTERNATIONAL LIMITED","MHJ","Consumer Durables & Apparel",,"","","",""
"MICRO-X LIMITED","MX1","Health Care Equipment & Services","0.4300","0.4300","0.4300","0.0000","10000"
"MIDDLE ISLAND RESOURCES LIMITED","MDI","Materials","0.0220","0.0220","0.0200","-0.0010","254952"
"MIDWAY LIMITED","MWY","Materials","2.2900","2.3000","2.2900","-0.0098","13000"
"MIGME LIMITED","MIG","Software & Services",,"","","",""
"MILLENNIUM MINERALS LIMITED","MOY","Materials","0.1500","0.1500","0.1500","-0.0020","64380"
"MILLENNIUM SERVICES GROUP LIMITED","MIL","Commercial & Professional Services","1.6800","1.6800","1.6800","0.0151","615"
"MILLINIUM'S ALTERNATIVES FUND.","MAX","Not Applic",,"","","",""
"MILTON CORPORATION LIMITED","MLT","Diversified Financials","4.5100","4.5400","4.5100","0.0000","51049"
"MINBOS RESOURCES LIMITED","MNB","Materials","0.0050","0.0050","0.0050","0.0000","200000"
"MINCOR RESOURCES NL","MCR","Materials","0.2550","0.2650","0.2550","0.0051","62288"
"MINDAX LIMITED","MDX","Materials",,"0.0060","0.0060","0.0000","1707"
"MINERAL COMMODITIES LTD","MRC","Materials","0.1200","0.1200","0.1200","0.0000","21321"
"MINERAL DEPOSITS LIMITED","MDL","Materials","0.8000","0.8000","0.8000","0.0000","2248"
"MINERAL RESOURCES LIMITED","MIN","Materials","17.9650","17.9900","17.9450","-0.0144","281348"
"MINOTAUR EXPLORATION LTD","MEP","Materials","0.0570","0.0570","0.0560","0.0000","45179"
"MINREX RESOURCES LIMITED","MRR","Materials","0.0450","0.0450","0.0450","-0.0082","45505"
"MINT PAYMENTS LIMITED","MNW","Software & Services","0.0440","0.0440","0.0440","-0.0028","193921"
"MINTAILS LIMITED","MLI","Materials",,"","","",""
"MIRRABOOKA INVESTMENTS LIMITED","MIR","Diversified Financials","2.6900","2.6900","2.6900","-0.0100","7400"
"MIRVAC GROUP","MGR","Real Estate","2.3250","2.3300","2.3200","0.0051","736743"
"MISSION NEWENERGY LIMITED","MBT","Energy",,"","","",""
"MITCHELL SERVICES LIMITED","MSV","Capital Goods","0.0420","0.0420","0.0420","0.0000","398013"
"MITHRIL RESOURCES LIMITED","MTH","Materials","0.0030","0.0030","0.0030","0.0000","200000"
"MITULA GROUP LIMITED","MUA","Software & Services","0.6050","0.6200","0.6050","0.0000","18147"
"MMA OFFSHORE LIMITED","MRM","Transportation","0.1750","0.1800","0.1750","-0.0095","54913"
"MMG LIMITED","MMG","Materials",,"","","",""
"MMJ PHYTOTECH LIMITED","MMJ","Pharmaceuticals, Biotechnology & Life Sciences","0.3700","0.3700","0.3600","0.0000","96502"
"MNC MEDIA INVESTMENT LTD","MIH","Telecommunication Services",,"","","",""
"MNF GROUP LIMITED","MNF","Telecommunication Services","5.5800","5.5800","5.5400","0.0201","2466"
"MOBECOM LIMITED","MBM","Materials",,"","","",""
"MOBILARM LIMITED","MBO","Technology Hardware & Equipment",,"","","",""
"MOBILE EMBRACE LIMITED","MBE","Software & Services","0.0510","0.0520","0.0510","0.0000","6026"
"MOBILICOM LIMITED","MOB","Technology Hardware & Equipment","0.1200","0.1300","0.1150","-0.0048","136436"
"MOD RESOURCES LIMITED","MOD","Materials","0.0580","0.0580","0.0570","0.0000","601465"
"MOELIS AUSTRALIA LIMITED","MOE","Diversified Financials","5.4600","5.4800","5.4600","0.0098","4449"
"MOKO SOCIAL MEDIA LIMITED","MKB","Software & Services",,"","","",""
"MOLOPO ENERGY LIMITED","MPO","Energy",,"0.1400","0.1400","0.0000","4100"
"MONADELPHOUS GROUP LIMITED","MND","Capital Goods","15.9000","15.9200","15.8600","-0.0398","35428"
"MONASH ABSOLUTE INVESTMENT COMPANY LIMITED","MA1","Not Applic","0.8400","0.8400","0.8400","-0.0099","5000"
"MONASH IVF GROUP LIMITED","MVF","Pharmaceuticals, Biotechnology & Life Sciences","1.5250","1.5400","1.5250","0.0000","44603"
"MONAX MINING LIMITED","MOX","Materials","0.0050","0.0060","0.0050","0.0000","778388"
"MONEY3 CORPORATION LIMITED","MNY","Diversified Financials","1.5300","1.5350","1.5200","0.0000","68265"
"MONTEZUMA MINING COMPANY LTD","MZM","Materials","0.1950","0.1950","0.1950","0.0000","7690"
"MORETON RESOURCES LTD","MRV","Energy","0.0160","0.0160","0.0160","0.0000","113832"
"MORPHIC ETHICAL EQUITIES FUND LIMITED","MEC","Diversified Financials",,"","","",""
"MORTGAGE CHOICE LIMITED","MOC","Banks","2.2200","2.2350","2.2200","-0.0100","11572"
"MOTOPIA LIMITED","MOT","Software & Services","0.0420","0.0420","0.0420","-0.0019","100000"
"MOTORCYCLE HOLDINGS LIMITED","MTO","Retailing","4.6000","4.6200","4.5900","0.0000","3097"
"MOUNT BURGESS MINING NL","MTB","Materials","0.0130","0.0130","0.0120","0.0011","42858"
"MOUNT GIBSON IRON LIMITED","MGX","Materials","0.3770","0.3850","0.3750","0.0000","444635"
"MOUNT RIDLEY MINES LIMITED","MRD","Materials","0.0100","0.0100","0.0100","-0.0009","22349"
"MRG METALS LIMITED","MRQ","Materials","0.0060","0.0060","0.0060","0.0000","200000"
"MSL SOLUTIONS LIMITED","MPW","Software & Services","0.2550","0.2550","0.2550","-0.0049","48449"
"MSM CORPORATION INTERNATIONAL LTD","MSM","Software & Services","0.3100","0.3150","0.3100","0.0000","277282"
"MULTIPLEX SITES TRUST","MXU","Real Estate",,"","","",""
"MULTISTACK INTERNATIONAL LIMITED","MSI","Capital Goods",,"0.0080","0.0080","0.0000","698"
"MURCHISON HOLDINGS LIMITED","MCH","Diversified Financials",,"","","",""
"MURRAY COD AUSTRALIA LIMITED","MCA","Food, Beverage & Tobacco","0.0640","0.0640","0.0630","-0.0019","76000"
"MURRAY RIVER ORGANICS GROUP LIMITED","MRG","Food, Beverage & Tobacco","0.4000","0.4000","0.3850","0.0051","35369"
"MUSGRAVE MINERALS LIMITED","MGV","Materials","0.0700","0.0700","0.0700","0.0000","26600"
"MUSTANG RESOURCES LIMITED","MUS","Materials","0.1320","0.1350","0.1250","-0.0048","4091625"
"MUSTERA PROPERTY GROUP LIMITED","MPX","Real Estate",,"0.2850","0.2850","0.0051","5000"
"MYER HOLDINGS LIMITED","MYR","Retailing","0.7400","0.7450","0.7350","0.0050","590349"
"MYFIZIQ LIMITED","MYQ","Software & Services","0.0440","0.0440","0.0410","0.0000","31500"
"MYOB GROUP LIMITED","MYO","Software & Services","3.4600","3.4700","3.4500","-0.0197","292670"
"MYSTATE LIMITED","MYS","Banks","4.6700","4.6800","4.5900","0.0504","9925"
"MZI RESOURCES LTD","MZI","Materials","0.1050","0.1050","0.1050","-0.0048","6354"
"N1 HOLDINGS LIMITED","N1H","Banks","0.1500","0.1500","0.1500","0.0000","46612"
"NAGAMBIE RESOURCES LIMITED","NAG","Materials","0.0400","0.0420","0.0400","0.0010","15000"
