"Company name","ASX code","GICS industry group","price","high","low","change","volume"
"8I HOLDINGS LTD","8IH","Diversified Financials",,"0.4050","0.4050","0.0000","17000"
"8IP EMERGING COMPANIES LIMITED","8EC","Not Applic",,"0.9200","0.9200","0.0153","27500"
"9 SPOKES INTERNATIONAL LIMITED","9SP","Software & Services",,"0.1000","0.1000","-0.0048","50791"
"99 WUXIAN LIMITED","NNW","Retailing",,"0.0700","0.0700","0.0000","9900"
"A-CAP RESOURCES LIMITED","ACB","Energy",,"0.0580","0.0580","0.0080","225000"
"A.C.N. 004 410 833 LIMITED","ARI","Materials",,"","","",""
"A1 INVESTMENTS & RESOURCES LTD","AYI","Diversified Financials",,"","","",""
"ABACUS PROPERTY GROUP","ABP","Real Estate",,"3.6050","3.5800","-0.0394","50045"
"ABERDEEN LEADERS LIMITED","ALR","Diversified Financials",,"1.1700","1.1700","0.0308","8093"
"ABILENE OIL AND GAS LIMITED","ABL","Energy",,"0.0080","0.0080","0.0000","3200"
"ABM RESOURCES NL","ABU","Materials",,"0.1150","0.1100","0.0052","65000"
"ABSOLUTE EQUITY PERFORMANCE FUND LIMITED","AEG","Not Applic",,"1.0550","1.0550","-0.0050","4201"
"ABUNDANT PRODUCE LIMITED","ABT","Food, Beverage & Tobacco",,"0.4150","0.4150","0.0156","10000"
"ACACIA COAL LIMITED","AJC","Energy",,"","","",""
"ACADEMIES AUSTRALASIA GROUP LIMITED","AKG","Consumer Services",,"0.3050","0.3050","0.0000","81339"
"ACCENT RESOURCES NL","ACS","Materials",,"0.0250","0.0250","0.0000","1"
"ACONEX LIMITED","ACX","Software & Services",,"3.9600","3.9400","-0.0736","33593"
"ACORN CAPITAL INVESTMENT FUND LIMITED","ACQ","Not Applic",,"0.9400","0.9400","-0.0050","10600"
"ACRUX LIMITED","ACR","Pharmaceuticals, Biotechnology & Life Sciences",,"0.2700","0.2700","0.0000","3830"
"ACTINOGEN MEDICAL LIMITED","ACW","Pharmaceuticals, Biotechnology & Life Sciences",,"0.0490","0.0480","0.0000","393389"
"ACTIVEX LIMITED","AIV","Materials",,"0.1800","0.1800","0.0106","3500"
"ACTIVISTIC LIMITED","ACU","Software & Services",,"","","",""
"ADACEL TECHNOLOGIES LIMITED","ADA","Software & Services",,"2.7800","2.7400","0.0000","40223"
"ADAIRS LIMITED","ADH","Retailing",,"1.5050","1.4850","-0.0050","1225"
"ADALTA LIMITED","1AD","Pharmaceuticals, Biotechnology & Life Sciences",,"0.2200","0.2200","0.0000","37500"
"ADAVALE RESOURCES LIMITED","ADD","Energy",,"0.0150","0.0150","0.0000","27409"
"ADCORP AUSTRALIA LIMITED","AAU","Media",,"0.0090","0.0090","0.0000","20000"
"ADELAIDE BRIGHTON LIMITED","ABC","Materials",,"5.6650","5.6500","-0.0147","104304"
"ADG GLOBAL SUPPLY LIMITED.","ADQ","Capital Goods",,"","","",""
"ADHERIUM LIMITED","ADR","Health Care Equipment & Services",,"0.0950","0.0950","0.0010","3226"
"ADMEDUS LTD","AHZ","Health Care Equipment & Services",,"0.2800","0.2700","0.0051","278871"
"ADMIRALTY RESOURCES NL.","ADY","Materials",,"0.0070","0.0070","0.0000","3600"
"ADSLOT LTD","ADJ","Software & Services",,"0.0470","0.0470","-0.0010","61477"
"ADVANCED BRAKING TECHNOLOGY LTD","ABV","Automobiles & Components",,"0.0060","0.0060","0.0000","1458906"
"ADVANCED NANO TECHNOLOGIES LIMITED","ANO","Materials",,"0.0330","0.0330","0.0000","11174"
"ADVANCED SHARE REGISTRY LIMITED","ASW","Diversified Financials",,"0.7800","0.7800","0.0051","4000"
"ADX ENERGY LTD","ADX","Energy",,"0.0150","0.0150","0.0011","210729"
"AEERIS LTD","AER","Software & Services",,"","","",""
"AEON METALS LIMITED.","AML","Materials",,"0.1550","0.1500","-0.0137","233400"
"AERIS ENVIRONMENTAL LTD","AEI","Commercial & Professional Services",,"0.2800","0.2800","0.0274","2500"
"AERIS RESOURCES LIMITED","AIS","Materials",,"0.0690","0.0690","0.0000","18012"
"AFRICAN ENERGY RESOURCES LIMITED","AFR","Energy",,"0.0530","0.0530","0.0010","9500"
"AFT CORPORATION LIMITED","AFT","Capital Goods",,"0.0010","0.0010","0.0000","500000"
"AFT PHARMACEUTICALS LIMITED","AFP","Pharmaceuticals, Biotechnology & Life Sciences",,"2.2300","2.2300","-0.1405","270"
"AFTERPAY TOUCH GROUP LIMITED","APT","Software & Services",,"3.8500","3.8000","-0.0495","89406"
"AGL ENERGY LIMITED.","AGL","Utilities",,"24.0400","23.8400","-0.3739","171708"
"AGRICULTURAL LAND TRUST","AGJ","Real Estate",,"0.0500","0.0500","0.0010","4000"
"AGRIMIN LIMITED","AMN","Materials",,"0.5200","0.5050","0.0102","18255"
"AGUIA RESOURCES LIMITED","AGR","Materials",,"0.4700","0.4700","-0.0098","21000"
"AHALIFE HOLDINGS LIMITED","AHL","Software & Services",,"0.0170","0.0160","-0.0009","37170"
"AIMS PROPERTY SECURITIES FUND","APW","Real Estate",,"1.6000","1.6000","0.0000","522"
"AINSWORTH GAME TECHNOLOGY LIMITED","AGI","Consumer Services",,"2.6500","2.6100","-0.0393","50569"
"AIR NEW ZEALAND LIMITED","AIZ","Transportation",,"","","",""
"AIRXPANDERS, INC.","AXP","Health Care Equipment & Services",,"0.6900","0.6900","-0.0050","5877"
"AJ LUCAS GROUP LIMITED","AJL","Capital Goods",,"0.2450","0.2400","0.0051","70000"
"ALACER GOLD CORP.","AQG","Materials",,"2.2700","2.2500","0.0099","31275"
"ALARA RESOURCES LIMITED","AUQ","Materials",,"0.0130","0.0130","-0.0024","457143"
"ALCHEMIA LIMITED","ACL","Pharmaceuticals, Biotechnology & Life Sciences",,"0.0080","0.0080","0.0000","16500"
"ALCHEMY RESOURCES LIMITED","ALY","Materials",,"0.0200","0.0200","0.0000","456529"
"ALCIDION GROUP LIMITED","ALC","Health Care Equipment & Services",,"0.0520","0.0520","0.0000","60000"
"ALDERAN RESOURCES LIMITED","AL8","Materials",,"1.3000","1.3000","-0.0664","10524"
"ALE PROPERTY GROUP","LEP","Real Estate",,"4.8600","4.8300","0.0301","2667"
"ALEXIUM INTERNATIONAL GROUP LIMITED","AJX","Materials",,"0.4950","0.4900","-0.0050","71633"
"ALGAE.TEC LIMITED","AEB","Energy",,"0.0290","0.0280","-0.0010","155168"
"ALICANTO MINERALS LIMITED","AQI","Materials",,"0.1400","0.1400","0.0052","58500"
"ALICE QUEEN LIMITED","AQX","Energy",,"0.0560","0.0560","0.0010","240668"
"ALKANE RESOURCES LIMITED","ALK","Materials",,"0.4100","0.4100","0.0000","25330"
"ALLEGIANCE COAL LIMITED","AHQ","Energy",,"0.0480","0.0470","-0.0028","47068"
"ALLEGRA ORTHOPAEDICS LIMITED","AMT","Health Care Equipment & Services",,"0.1600","0.1600","-0.0048","6000"
"ALLIANCE AVIATION SERVICES LIMITED","AQZ","Transportation",,"1.2000","1.1400","0.0101","25932"
"ALLIANCE RESOURCES LIMITED","AGS","Materials",,"0.0950","0.0950","0.0000","16546"
"ALLIGATOR ENERGY LIMITED","AGE","Energy",,"0.0100","0.0100","-0.0009","4600"
"ALLOY RESOURCES LIMITED","AYR","Materials",,"0.0040","0.0040","0.0013","1212267"
"ALS LIMITED","ALQ","Commercial & Professional Services",,"7.9700","7.9300","-0.0500","33126"
"ALT RESOURCES LIMITED","ARS","Materials",,"0.0550","0.0550","0.0000","12000"
"ALTECH CHEMICALS LTD","ATC","Materials",,"0.1200","0.1200","0.0000","78850"
"ALTERNATIVE INVESTMENT TRUST","AIQ","Not Applic",,"0.0760","0.0760","-0.0047","4232"
"ALTERRA LIMITED","1AG","Commercial & Professional Services",,"0.0300","0.0300","-0.0010","4375"
"ALTIUM LIMITED","ALU","Software & Services",,"9.9900","9.8700","-0.0696","119435"
"ALTO METALS LIMITED","AME","Energy",,"0.0950","0.0950","0.0031","6000"
"ALTONA MINING LIMITED","AOH","Materials",,"0.1220","0.1200","-0.0048","252896"
"ALTURA MINING LIMITED","AJM","Materials",,"0.1700","0.1650","0.0000","40000"
"ALUMINA LIMITED","AWC","Materials",,"2.1500","2.1300","-0.0149","226226"
"AMA GROUP LIMITED","AMA","Retailing",,"0.9000","0.8600","-0.0383","852462"
"AMANI GOLD LIMITED","ANL","Materials",,"0.0310","0.0310","0.0010","645000"
"AMAYSIM AUSTRALIA LIMITED","AYS","Telecommunication Services",,"","","",""
"AMBERTECH LIMITED","AMO","Technology Hardware & Equipment",,"","","",""
"AMBITION GROUP LIMITED","AMB","Commercial & Professional Services",,"","","",""
"AMCIL LIMITED","AMH","Diversified Financials",,"","","",""
"AMCOR LIMITED","AMC","Materials",,"","","",""
"AMERICAN PACIFIC BORATE & LITHIUM LIMITED","ABR","Materials",,"","","",""
"AMERICAN PATRIOT OIL & GAS LIMITED","AOW","Energy","0.0200","0.0200","0.0200","0.0000","105638"
"AMP LIMITED","AMP","Insurance","5.0800","5.0850","5.0600","0.0152","867982"
"ANAECO LIMITED","ANQ","Commercial & Professional Services","0.0030","0.0030","0.0030","0.0000","600000"
"ANALYTICA LIMITED","ALT","Health Care Equipment & Services","0.0050","0.0050","0.0050","-0.0008","180000"
"ANATARA LIFESCIENCES LTD","ANR","Pharmaceuticals, Biotechnology & Life Sciences","1.3000","1.3000","1.3000","0.0203","10000"
"ANCHOR RESOURCES LIMITED","AHR","Materials","0.0200","0.0200","0.0200","","24000"
"ANDROMEDA METALS LIMITED","ADN","Materials","0.0060","0.0060","0.0060","0.0000","522381"
"ANEKA TAMBANG (PERSERO) TBK (PT)","ATM","Materials",,"","","",""
"ANGLO AMERICAN CAPITAL PLC","AQM","Not Applic",,"","","",""
"ANGLO AUSTRALIAN RESOURCES NL","AAR","Materials","0.0570","0.0570","0.0570","0.0021","108748"
"ANGLOGOLD ASHANTI LIMITED","AGG","Materials","2.7300","2.7400","2.7300","0.0303","3000"
"ANIMOCA BRANDS CORPORATION LIMITED","AB1","Software & Services","0.0130","0.0130","0.0130","-0.0009","284056"
"ANOVA METALS LIMITED","AWV","Materials","0.0880","0.0880","0.0880","-0.0020","30977"
"ANSELL LIMITED","ANN","Health Care Equipment & Services","21.6100","21.6200","21.5100","0.0692","48305"
"ANSON RESOURCES LIMITED","ASN","Materials","0.0160","0.0160","0.0150","-0.0009","1963484"
"ANTARES ENERGY LIMITED","AZZ","Energy",,"","","",""
"ANTE REAL ESTATE TRUST","ATT","Real Estate","0.0110","0.0110","0.0050","0.0011","209003"
"ANTEO DIAGNOSTICS LIMITED","ADO","Pharmaceuticals, Biotechnology & Life Sciences","0.0220","0.0220","0.0220","-0.0010","317732"
"ANTILLES OIL AND GAS NL","AVD","Energy","0.0160","0.0160","0.0160","-0.0009","23678"
"ANTIPA MINERALS LIMITED","AZY","Materials","0.0220","0.0220","0.0220","0.0000","605000"
"ANTIPODES GLOBAL INVESTMENT COMPANY LTD","APL","Not Applic","1.1950","1.1950","1.1950","0.0000","12473"
"ANTISENSE THERAPEUTICS LIMITED","ANP","Pharmaceuticals, Biotechnology & Life Sciences","0.0320","0.0320","0.0320","-0.0010","132373"
"AP EAGERS LIMITED","APE","Retailing","7.7400","7.7600","7.7100","-0.0201","819"
"APA GROUP","APA","Utilities","8.7600","8.7600","8.7300","0.0403","164898"
"APAC COAL LIMITED","AAL","Energy",,"","","",""
"APHRODITE GOLD LIMITED","AQQ","Materials","0.0280","0.0280","0.0280","0.0000","50000"
"APIAM ANIMAL HEALTH LIMITED","AHX","Health Care Equipment & Services","0.7650","0.7650","0.7650","-0.0242","1187"
"APN OUTDOOR GROUP LIMITED","APO","Media","4.4000","4.4200","4.3900","0.0048","79255"
"APN PROPERTY GROUP LIMITED","APD","Diversified Financials","0.4150","0.4200","0.4150","0.0051","56068"
"APOLLO CONSOLIDATED LIMITED","AOP","Materials","0.1650","0.1700","0.1650","0.0000","3508"
"APOLLO MINERALS LIMITED","AON","Materials","0.2100","0.2200","0.2100","0.0000","195931"
"APOLLO SERIES 2010-1 TRUST","AOJ","Not Applic",,"","","",""
"APOLLO SERIES 2013-1 TRUST","AOR","Not Applic",,"","","",""
"APOLLO SERIES 2015-1 TRUST","AOL","Not Applic",,"","","",""
"APOLLO TOURISM & LEISURE LTD","ATL","Automobiles & Components","1.4100","1.4100","1.3750","-0.0099","81363"
"APPEN LIMITED","APX","Software & Services","4.6400","4.6600","4.6200","-0.0297","34419"
"APPLYDIRECT LIMITED","AD1","Software & Services",,"","","",""
"APT PIPELINES LIMITED.","AQH","Not Applic",,"","","",""
"AQUAINT CAPITAL HOLDINGS LIMITED","AQU","Consumer Services",,"","","",""
"AQUIS ENTERTAINMENT LIMITED","AQS","Consumer Services","0.0650","0.0650","0.0650","0.0000","163000"
"ARAFURA RESOURCES LIMITED","ARU","Materials","0.0850","0.0850","0.0830","0.0000","436505"
"ARB CORPORATION LIMITED.","ARB","Automobiles & Components","16.6950","16.7050","16.6200","0.0000","22719"
"ARC EXPLORATION LIMITED","ARX","Materials","0.5150","0.5150","0.5150","0.0000","24"
"ARCHER EXPLORATION LIMITED","AXE","Materials","0.0480","0.0480","0.0480","0.0000","26724"
"ARDEA RESOURCES LIMITED","ARL","Materials","0.8500","0.8500","0.8500","0.0101","1653"
"ARDENT LEISURE GROUP","AAD","Consumer Services","1.9220","1.9250","1.9200","-0.0227","67969"
"ARDIDEN LTD","ADV","Materials","0.0210","0.0210","0.0210","0.0000","255777"
"ARENA REIT.","ARF","Real Estate","2.3400","2.3450","2.3200","0.0000","55625"
"ARGENT MINERALS LIMITED","ARD","Materials","0.0300","0.0300","0.0290","-0.0010","244486"
"ARGO EXPLORATION LIMITED","AXT","Materials","0.0270","0.0270","0.0270","-0.0010","63794"
"ARGO GLOBAL LISTED INFRASTRUCTURE LIMITED","ALI","Diversified Financials",,"","","",""
"ARGO INVESTMENTS LIMITED","ARG","Not Applic","7.8100","7.8100","7.8000","-0.0203","29098"
"ARGONAUT RESOURCES NL","ARE","Materials","0.0090","0.0090","0.0090","0.0000","1301685"
"ARGOSY MINERALS LIMITED","AGY","Materials","0.1350","0.1350","0.1300","-0.0020","575392"
"ARIADNE AUSTRALIA LIMITED","ARA","Commercial & Professional Services","0.7900","0.7900","0.7650","0.0000","843"
"ARISTOCRAT LEISURE LIMITED","ALL","Consumer Services","21.2200","21.2400","21.1950","-0.0106","114219"
"ARK MINES LIMITED","AHK","Materials","0.0900","0.0900","0.0900","0.0000","40000"
"ARMOUR ENERGY LIMITED","AJQ","Energy","0.0770","0.0770","0.0750","-0.0029","75000"
"AROWANA AUSTRALASIAN VALUE OPPORTUNITIES FUND LIMITED","AWQ","Not Applic","1.0000","1.0000","1.0000","0.0101","5900"
"AROWANA INTERNATIONAL LIMITED","AWN","Capital Goods","0.4950","0.4950","0.4950","0.0000","1034"
"ARROWHEAD RESOURCES LIMITED","AR1","Materials","0.0100","0.0130","0.0100","0.0000","2593091"
"ARTEMIS RESOURCES LIMITED","ARV","Materials","0.1650","0.1700","0.1650","-0.0094","1565621"
"ARUMA RESOURCES LIMITED","AAJ","Materials","0.0100","0.0100","0.0100","0.0000","3790000"
"ASALEO CARE LIMITED","AHY","Household & Personal Products","1.5820","1.5850","1.5770","0.0101","137968"
"ASAPLUS RESOURCES LIMITED","AJY","Materials","0.1200","0.1200","0.1200","0.0000","40000"
"ASF GROUP LIMITED","AFA","Diversified Financials","0.1800","0.1800","0.1800","0.0000","3000"
"ASHLEY SERVICES GROUP LIMITED","ASH","Commercial & Professional Services","0.1200","0.1200","0.1200","0.0000","14920"
"ASIA PACIFIC DATA CENTRE GROUP","AJD","Real Estate","1.9320","1.9350","1.9250","0.0070","139774"
"ASIA PACIFIC DIGITAL LIMITED","DIG","Media","0.1600","0.1600","0.1600","0.0107","226"
"ASIAN AMERICAN MEDICAL GROUP LIMITED","AJJ","Health Care Equipment & Services","0.1050","0.1050","0.1050","0.0053","400000"
"ASIAN DEVELOPMENT BANK","ATB","Not Applic",,"","","",""
"ASIAN MASTERS FUND LIMITED","AUF","Diversified Financials","1.3100","1.3100","1.3100","0.0000","11450"
"ASIAN MINERAL RESOURCES LIMITED","AM3","Class Pend",,"","","",""
"ASK FUNDING LIMITED","AKF","Diversified Financials","0.0550","0.0560","0.0550","","1198"
"ASPEN GROUP","APZ","Real Estate","1.0950","1.1000","1.0900","-0.0148","4824"
"ASPERMONT LIMITED.","ASP","Media","0.0070","0.0070","0.0070","-0.0009","297500"
"ASPIRE MINING LIMITED","AKM","Materials","0.0240","0.0240","0.0230","0.0000","232362"
"ASSEMBLEBAY LIMITED","ASY","Software & Services",,"","","",""
"ASSETOWL LIMITED","AO1","Software & Services","0.2000","0.2000","0.2000","-0.0049","7250"
"ASTIVITA LIMITED","AIR","Capital Goods","0.0250","0.0250","0.0250","-0.0034","5000"
"ASTRO JAPAN PROPERTY GROUP","AJA","Real Estate","7.2600","7.2600","7.2500","0.0000","8801"
"ASTRO RESOURCES NL","ARO","Materials","0.0030","0.0040","0.0030","0.0000","1495500"
"ASTRON CORPORATION LIMITED","ATR","Materials","0.1900","0.1900","0.1900","-0.0095","20000"
"ASX LIMITED","ASX","Diversified Financials","54.5000","54.5200","54.4000","0.0382","35560"
"ATC ALLOYS LTD","ATA","Materials",,"","","",""
"ATCOR MEDICAL HOLDINGS LIMITED","ACG","Health Care Equipment & Services","0.0280","0.0280","0.0280","-0.0019","500000"
"ATHENA RESOURCES LIMITED","AHN","Materials","0.0350","0.0350","0.0350","0.0000","100500"
"ATLAS IRON LIMITED","AGO","Materials","0.0190","0.0190","0.0190","0.0000","343693"
"ATLAS PEARLS AND PERFUMES LTD","ATP","Consumer Durables & Apparel","0.0270","0.0270","0.0270","-0.0010","63467"
"ATRUM COAL LIMITED","ATU","Materials","0.2400","0.2400","0.2400","0.0000","103666"
"AUB GROUP LIMITED","AUB","Insurance","12.8800","12.9500","12.8000","0.0902","1290"
"AUCKLAND INTERNATIONAL AIRPORT LIMITED","AIA","Transportation","5.9900","6.0800","5.9700","0.0204","23172"
"AUDALIA RESOURCES LIMITED","ACP","Materials",,"","","",""
"AUDINATE GROUP LIMITED","AD8","Technology Hardware & Equipment",,"","","",""
"AUDIO PIXELS HOLDINGS LIMITED","AKP","Consumer Durables & Apparel","18.4000","18.5000","18.4000","0.0000","2036"
"AUGEND LTD","AUG","Energy",,"","","",""
"AUKING MINING LIMITED","AKN","Materials","0.0060","0.0060","0.0060","-0.0009","27000"
"AURA ENERGY LIMITED","AEE","Energy","0.0250","0.0250","0.0240","0.0000","531334"
"AURELIA METALS LIMITED","AMI","Materials","0.2050","0.2100","0.2050","0.0051","280586"
"AURIS MINERALS LIMITED","AUR","Materials","0.0850","0.0860","0.0850","-0.0010","102982"
"AURIZON HOLDINGS LIMITED","AZJ","Transportation","4.9350","4.9400","4.9300","0.0000","320520"
"AUROCH MINERALS LTD","AOU","Materials","0.1700","0.1700","0.1700","-0.0095","300851"
"AURORA ABSOLUTE RETURN FUND","ABW","Not Applic","0.4100","0.4100","0.4100","0.0103","5000"
"AURORA DIVIDEND INCOME TRUST (MANAGED FUND)","AOD","Not Applic","0.6150","0.6150","0.6150","0.0000","8000"
"AURORA GLOBAL INCOME TRUST","AIB","Diversified Financials","0.4400","0.4400","0.4400","0.0265","2500"
"AURORA LABS LIMITED","A3D","Capital Goods","0.6200","0.6200","0.6200","0.0102","1550"
"AURORA MINERALS LIMITED","ARM","Materials","0.0500","0.0500","0.0500","-0.0037","11700"
"AURORA PROPERTY BUY-WRITE INCOME TRUST","AUP","Not Applic","4.1800","4.2000","4.1800","-0.0397","250"
"AUS ASIA MINERALS LIMITED","AQJ","Energy",,"","","",""
"AUS TIN MINING LTD","ANW","Materials","0.0080","0.0080","0.0080","0.0000","55666"
"AUSCANN GROUP HOLDINGS LTD","AC8","Pharmaceuticals, Biotechnology & Life Sciences","0.5200","0.5200","0.5150","0.0050","47519"
"AUSDRILL LIMITED","ASL","Materials","2.1050","2.1100","2.0800","0.0000","116976"
"AUSGOLD LIMITED","AUC","Materials","0.0250","0.0250","0.0250","-0.0019","13091"
"AUSMEX MINING GROUP LIMITED","AMG","Materials","0.0630","0.0630","0.0630","0.0000","69000"
"AUSMON RESOURCES LIMITED","AOA","Materials","0.0060","0.0060","0.0060","-0.0009","59701"
"AUSNET FINANCIAL SERVICES LIMITED","AU1","Real Estate","0.0200","0.0200","0.0200","0.0011","150000"
"AUSNET SERVICES HOLDINGS PTY LTD","ANV","Not Applic",,"","","",""
"AUSNET SERVICES LIMITED","AST","Utilities","1.7270","1.7300","1.7200","0.0000","379336"
"AUSQUEST LIMITED","AQD","Materials","0.0210","0.0210","0.0210","0.0000","7500"
"AUSROC METALS LTD","ARK","Materials",,"","","",""
"AUSTAL LIMITED","ASB","Capital Goods","1.6850","1.6870","1.6750","0.0051","5496"
"AUSTCHINA HOLDINGS LIMITED","AUH","Energy","0.0050","0.0050","0.0050","-0.0008","100000"
"AUSTEX OIL LIMITED","AOK","Energy","0.0130","0.0130","0.0130","0.0024","10000"
"AUSTIN ENGINEERING LIMITED","ANG","Capital Goods","0.2250","0.2250","0.2250","0.0000","174464"
"AUSTOCK GROUP LIMITED","ACK","Insurance","0.9000","0.9000","0.9000","-0.0099","50000"
"AUSTPAC RESOURCES NL","APG","Materials","0.0070","0.0070","0.0070","-0.0009","1100000"
"AUSTRAL GOLD LIMITED","AGD","Materials","0.1850","0.1850","0.1850","0.0163","5000"
"AUSTRALASIAN RESOURCES LIMITED","ARH","Materials",,"","","",""
"AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED","ANZ","Banks","29.4100","29.4500","29.3700","0.1000","278295"
"AUSTRALIA UNITED MINING LIMITED","AYM","Materials","0.0010","0.0010","0.0010","-0.0007","3000000"
"AUSTRALIA WETOUCH TECHNOLOGY LIMITED","AWT","Class Pend",,"","","",""
"AUSTRALIAN AGRICULTURAL COMPANY LIMITED.","AAC","Food, Beverage & Tobacco","1.5470","1.5500","1.5400","0.0000","135904"
"AUSTRALIAN AGRICULTURAL PROJECTS LIMITED","AAP","Food, Beverage & Tobacco","0.0250","0.0250","0.0250","0.0000","50000"
"AUSTRALIAN BAUXITE LIMITED.","ABX","Materials","0.1650","0.1650","0.1650","0.0000","354"
"AUSTRALIAN CAREERS NETWORK LIMITED","ACO","Consumer Services",,"","","",""
"AUSTRALIAN COMMONWEALTH GOVERNMENT LOANS","XCL","Not Applic",,"","","",""
"AUSTRALIAN DAIRY FARMS GROUP","AHF","Food, Beverage & Tobacco","0.1120","0.1120","0.1120","0.0000","2103"
"AUSTRALIAN ENHANCED INCOME FUND","AYF","Not Applic","6.1200","6.1200","6.1200","-0.0300","1678"
"AUSTRALIAN ETHICAL INVESTMENT LIMITED","AEF","Diversified Financials","115.6800","115.6800","115.6700","0.6478","70"
"AUSTRALIAN FINANCE GROUP LTD","AFG","Banks","1.4750","1.4750","1.4700","0.0050","29623"
"AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED","AFI","Not Applic","5.8800","5.9200","5.8700","-0.0200","48823"
"AUSTRALIAN GOVERNANCE MASTERS INDEX FUND LIMITED","AQF","Diversified Financials","1.9100","1.9100","1.9100","-0.0099","2617"
"AUSTRALIAN GOVERNMENT TREASURY BONDS","GSB","Not Applic",,"","","",""
"AUSTRALIAN GOVERNMENT TREASURY INDEXED BONDS","GSI","Not Applic",,"","","",""
"AUSTRALIAN LEADERS FUND LIMITED","ALF","Diversified Financials","1.1600","1.1620","1.1450","0.0030","171882"
"AUSTRALIAN MASTERS YIELD FUND NO 3 LIMITED","AYJ","Not Applic",,"","","",""
"AUSTRALIAN MASTERS YIELD FUND NO 4 LIMITED","AYK","Not Applic",,"","","",""
"AUSTRALIAN MASTERS YIELD FUND NO 5 LIMITED","AYZ","Not Applic",,"","","",""
"AUSTRALIAN MINES LIMITED","AUZ","Materials","0.0180","0.0180","0.0180","0.0011","485185"
"AUSTRALIAN PACIFIC COAL LIMITED","AQC","Materials","0.0100","0.0100","0.0100","0.0000","90909"
"AUSTRALIAN PHARMACEUTICAL INDUSTRIES LIMITED","API","Health Care Equipment & Services","1.4650","1.4750","1.4650","0.0000","224861"
"AUSTRALIAN POTASH LIMITED","APC","Materials","0.1000","0.1000","0.0990","0.0000","200742"
"AUSTRALIAN RURAL CAPITAL LIMITED","ARC","Diversified Financials","0.5500","0.5500","0.5500","0.0000","510"
"AUSTRALIAN UNITED INVESTMENT COMPANY LIMITED","AUI","Diversified Financials","8.2500","8.2500","8.2500","0.0503","3853"
"AUSTRALIAN UNITY LIMITED","AYU","Not Applic",,"","","",""
"AUSTRALIAN UNITY OFFICE FUND","AOF","Real Estate","2.3250","2.3250","2.3200","0.0051","4696"
"AUSTRALIAN VANADIUM LIMITED","AVL","Materials","0.0140","0.0150","0.0140","-0.0009","590000"
"AUSTRALIAN VINTAGE LTD","AVG","Food, Beverage & Tobacco","0.4500","0.4600","0.4350","0.0155","90207"
"AUSTRALIAN WHISKY HOLDINGS LIMITED","AWY","Food, Beverage & Tobacco","0.0330","0.0330","0.0320","0.0000","100000"
"AUSTRALIS OIL & GAS LIMITED","ATS","Energy","0.1850","0.1900","0.1850","0.0000","80000"
"AUSTSINO RESOURCES GROUP LIMITED","ANS","Materials",,"","","",""
"AUSWIDE BANK LTD","ABA","Banks","5.3000","5.3000","5.3000","0.0000","175"
"AUTHORISED INVESTMENT FUND LIMITED","AIY","Not Applic","0.0090","0.0090","0.0090","0.0000","410000"
"AUTOMOTIVE HOLDINGS GROUP LIMITED.","AHG","Retailing","3.1850","3.2000","3.1800","0.0000","144123"
"AUTOMOTIVE SOLUTIONS GROUP LTD","4WD","Automobiles & Components","0.2700","0.2700","0.2700","-0.0049","58818"
